## -------------------------------------------------------------------------- ##
## VHSV seroprevalence
## -------------------------------------------------------------------------- ##

# Age-specific seroprevalence from samples of spawner surveys (represented as # age 0 pos for antibodies, # age 0 neg for antibodies, # age 1 pos ....)
# FEB 2022: CHANGE FINAL LINE OF DATA WHEN RECEIEVED
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0 0.061 0 0.044 0.044 0.278 0.011 0.106 0.028 0.183 0.011 0.072 0.022 0.139
-9 -9 -9 -9 0.011 0.267 0.006 0.044 0.006 0.261 0 0.022 0.011 0.078 0 0.044 0.006 0.072 0.028 0.144
-9 -9 -9 -9 -9 -9 0 0.017 0 0.178 0.028 0.3 0.011 0.106 0.022 0.1 0.022 0.067 0.022 0.128
-9 -9 -9 -9 -9 -9 0.017 0.083 0.017 0.05 0.033 0.25 0.083 0.2 0 0.033 0.033 0.067 0.067 0.067
-9 -9 -9 -9 0.022 0.183 0.033 0.211 0 0.083 0.022 0.1 0.022 0.056 0.011 0.017 0 0.006 0.017 0.217
-9 -9 0 0.095 0.003 0.034 0.042 0.378 0.071 0.212 0.016 0.093 0 0.019 0.005 0.008 0.003 0.003 0.003 0.016
-9 -9 0.003 0.038 0 0.087 0.008 0.255 0.041 0.322 0.027 0.114 0.008 0.041 0.005 0.005 0 0.003 0.005 0.038
-9 -9 0 0.003 0 0.077 0.013 0.755 0 0.042 0 0.058 0 0.011 0 0.005 0 0.003 0 0.034
-9 -9 -9 -9 0 0.012 0 0.081 0.023 0.773 0 0.031 0 0.023 0.004 0 0 0.004 0 0.05
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9

# Start year for observations (when BASA should start fitting data)
33

# Start year for estimation (when BASA should start estimating infection rates)
29

# Different assumption about estimated recovery probability: 1=constant, 2=time-varying
2

## -------------------------------------------------------------------------- ##
## I. hoferi infection prevalence
## -------------------------------------------------------------------------- ##

# Age-specific infection prevalence from Maya (represented as # age 0 pos for antibodies, # age 0 neg for antibodies, # age 1 pos ....)
# FEB 2022: CHANGE FINAL LINE OF DATA WHEN RECEIEVED
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0.018 0.035 0.018 0.035 0.07 0.088 0.018 0.018 0.281 0.421 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 0.011 0.028 0.072 0.261 0.106 0.256 0.094 0.111 0.011 0.006 0.022 0.022 -9 -9 -9 -9
-9 -9 -9 -9 0.008 0.008 0.108 0.533 0.058 0.092 0.025 0.067 0.008 0.017 0.008 0.067 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0.006 0.028 0.033 0.067 0.011 0.111 0.111 0.272 0.122 0.239 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0.026 0.045 0.013 0.038 0.141 0.231 0.058 0.077 0.167 0.205 -9 -9 -9 -9
-9 -9 -9 -9 0.011 0.267 0 0.05 0.044 0.222 0.011 0.011 0.05 0.039 0.111 0.183 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0 0.017 0.028 0.15 0.072 0.256 0.056 0.061 0.111 0.25 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0 0.105 0.018 0.053 0.053 0.246 0.07 0.228 0.105 0.123 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 0.087 0.202 0.098 0.231 0.035 0.029 0.046 0.087 0.075 0.11 -9 -9 -9 -9
-9 -9 0 0.128 0.006 0.067 0.061 0.378 0.061 0.172 0.017 0.061 0.017 0.011 0.011 0.011 -9 -9 -9 -9
-9 -9 0.017 0.068 0 0.131 0.045 0.193 0.045 0.295 0.023 0.114 0.006 0.045 0 0.017 -9 -9 -9 -9
-9 -9 0 0.006 0.011 0.106 0.123 0.603 0.006 0.022 0.017 0.05 0.011 0 0.022 0.022 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9
-9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9

# Start year for observations (when BASA should start fitting data)
28

# Start year for estimation (when BASA should start estimating infection rates)
25

# Different assumption about estimated Ich. survival/mortality probability: 1=constant, 2=time-varying
2
