# Seine Fishery Age Composition (proportion of each age): Median Posterior Prediction
"# Year","3","4","5","6","7","8","9+"
"2006",NA,NA,NA,NA,NA,NA,NA
"2007",NA,NA,NA,NA,NA,NA,NA
"2008",NA,NA,NA,NA,NA,NA,NA
"2009",NA,NA,NA,NA,NA,NA,NA
"2010",NA,NA,NA,NA,NA,NA,NA
"2011",NA,NA,NA,NA,NA,NA,NA
"2012",NA,NA,NA,NA,NA,NA,NA
"2013",NA,NA,NA,NA,NA,NA,NA
"2014",NA,NA,NA,NA,NA,NA,NA
"2015",NA,NA,NA,NA,NA,NA,NA
"2016",NA,NA,NA,NA,NA,NA,NA
"2017",NA,NA,NA,NA,NA,NA,NA
"2018",NA,NA,NA,NA,NA,NA,NA
"2019",NA,NA,NA,NA,NA,NA,NA
"2020",NA,NA,NA,NA,NA,NA,NA
"2021",NA,NA,NA,NA,NA,NA,NA
"2022",NA,NA,NA,NA,NA,NA,NA
"2023",NA,NA,NA,NA,NA,NA,NA


# Spawner Survey Age Composition (proportion of each age): Median Posterior Prediction
"# Year","3","4","5","6","7","8","9+"
"1980",NA,NA,NA,NA,NA,NA,NA
"1981",NA,NA,NA,NA,NA,NA,NA
"1982",0.125,0.125,0.25,0.375,0,0,0
"1983",0.364,0.182,0.091,0.091,0.182,0,0
"1984",0.222,0.389,0.111,0.056,0.056,0.111,0
"1985",0.077,0.346,0.308,0.077,0.038,0.038,0.077
"1986",0.115,0.115,0.308,0.282,0.064,0.026,0.077
"1987",0.588,0.078,0.039,0.118,0.098,0.02,0.02
"1988",0.054,0.685,0.054,0.022,0.076,0.065,0.022
"1989",0.019,0.093,0.667,0.056,0.019,0.074,0.074
"1990",0.02,0.02,0.098,0.667,0.039,0.02,0.118
"1991",0.394,0.021,0.011,0.053,0.426,0.032,0.053
"1992",0,0.548,0,0,0.032,0.323,0.032
"1993",0.098,0.033,0.574,0.016,0,0.016,0.246
"1994",0.036,0.196,0.054,0.554,0,0,0.143
"1995",0.217,0.05,0.167,0.033,0.467,0,0.067
"1996",0.125,0.286,0.036,0.125,0.036,0.357,0.036
"1997",0.253,0.152,0.215,0.025,0.076,0.013,0.253
"1998",0.233,0.353,0.112,0.138,0.017,0.052,0.095
"1999",0.025,0.375,0.325,0.088,0.1,0.013,0.075
"2000",0.16,0.04,0.34,0.26,0.06,0.08,0.04
"2001",0.044,0.244,0.044,0.289,0.222,0.044,0.089
"2002",0.662,0.029,0.088,0.015,0.088,0.074,0.029
"2003",0.107,0.696,0.018,0.054,0,0.054,0.054
"2004",0.059,0.147,0.647,0,0.029,0,0.059
"2005",0.097,0.097,0.161,0.548,0,0.032,0.032
"2006",0.083,0.167,0.083,0.125,0.458,0,0.042
"2007",0.389,0.093,0.111,0.056,0.074,0.259,0.019
"2008",0.27,0.432,0.068,0.054,0.027,0.027,0.122
"2009",0.098,0.353,0.373,0.039,0.039,0.02,0.059
"2010",0.143,0.143,0.321,0.25,0.036,0,0.036
"2011",0.033,0.233,0.167,0.267,0.2,0.033,0.033
"2012",0.162,0.074,0.235,0.118,0.206,0.147,0.029
"2013",0.053,0.263,0.053,0.158,0.105,0.158,0.105
"2014",0.056,0.111,0.306,0.056,0.167,0.083,0.194
"2015",0.176,0.059,0.118,0.235,0.059,0.118,0.118
"2016",0.208,0.25,0.083,0.083,0.167,0.042,0.167
"2017",0.366,0.22,0.171,0.024,0.049,0.073,0.049
"2018",0.156,0.438,0.188,0.094,0,0.031,0.062
"2019",0.72,0.08,0.12,0.04,0,0,0
"2020",0.111,0.722,0.056,0.056,0,0,0
"2021",0.098,0.146,0.659,0.024,0.049,0,0
"2022",0.154,0.103,0.128,0.513,0.026,0.026,0
"2023",0.167,0.167,0,0,0.333,0,0

# Spawner Survey Age Composition (proportion of each age): Lower 95% Posterior Predictive Interval
"# Year","3","4","5","6","7","8","9+"
"1980",NA,NA,NA,NA,NA,NA,NA
"1981",NA,NA,NA,NA,NA,NA,NA
"1982",0,0,0,0.125,0,0,0
"1983",0.091,0,0,0,0,0,0
"1984",0.056,0.167,0,0,0,0,0
"1985",0,0.154,0.154,0,0,0,0
"1986",0.051,0.038,0.205,0.179,0.013,0,0.026
"1987",0.451,0.02,0,0.039,0.039,0,0
"1988",0.011,0.576,0.011,0,0.033,0.022,0
"1989",0,0.019,0.537,0,0,0.019,0.019
"1990",0,0,0.02,0.529,0,0,0.039
"1991",0.287,0,0,0.011,0.319,0,0.011
"1992",0,0.387,0,0,0,0.161,0
"1993",0.016,0,0.426,0,0,0,0.131
"1994",0,0.089,0,0.411,0,0,0.054
"1995",0.1,0,0.067,0,0.317,0,0
"1996",0.054,0.161,0,0.036,0,0.232,0
"1997",0.152,0.076,0.114,0,0.025,0,0.152
"1998",0.147,0.25,0.052,0.069,0,0.017,0.043
"1999",0,0.262,0.212,0.025,0.038,0,0.025
"2000",0.06,0,0.2,0.14,0,0.02,0
"2001",0,0.111,0,0.156,0.111,0,0.022
"2002",0.529,0,0.029,0,0.029,0.015,0
"2003",0.036,0.554,0,0,0,0,0
"2004",0,0.059,0.471,0,0,0,0
"2005",0,0,0.032,0.355,0,0,0
"2006",0,0.042,0,0,0.25,0,0
"2007",0.241,0.019,0.019,0,0.019,0.13,0
"2008",0.162,0.297,0.014,0,0,0,0.054
"2009",0.02,0.216,0.216,0,0,0,0
"2010",0.036,0.036,0.143,0.107,0,0,0
"2011",0,0.1,0.033,0.1,0.067,0,0
"2012",0.074,0.015,0.132,0.044,0.103,0.074,0
"2013",0,0.105,0,0.053,0,0,0
"2014",0,0.028,0.167,0,0.056,0,0.083
"2015",0,0,0,0.059,0,0,0
"2016",0.042,0.083,0,0,0.042,0,0.042
"2017",0.195,0.098,0.049,0,0,0,0
"2018",0.031,0.25,0.031,0,0,0,0
"2019",0.48,0,0,0,0,0,0
"2020",0,0.5,0,0,0,0,0
"2021",0,0.049,0.463,0,0,0,0
"2022",0.051,0.026,0.026,0.333,0,0,0
"2023",0,0,0,0,0,0,0

# Spawner Survey Age Composition (proportion of each age): Upper 95% Posterior Predictive Interval
"# Year","3","4","5","6","7","8","9+"
"1980",NA,NA,NA,NA,NA,NA,NA
"1981",NA,NA,NA,NA,NA,NA,NA
"1982",0.5,0.375,0.5,0.75,0.25,0,0
"1983",0.727,0.455,0.273,0.273,0.455,0.182,0
"1984",0.444,0.611,0.278,0.167,0.167,0.333,0.056
"1985",0.192,0.538,0.5,0.192,0.115,0.154,0.231
"1986",0.192,0.192,0.423,0.385,0.128,0.077,0.154
"1987",0.725,0.157,0.118,0.216,0.196,0.078,0.078
"1988",0.109,0.783,0.109,0.065,0.141,0.13,0.065
"1989",0.056,0.167,0.796,0.111,0.074,0.148,0.148
"1990",0.059,0.078,0.196,0.804,0.118,0.078,0.216
"1991",0.511,0.053,0.043,0.117,0.532,0.074,0.106
"1992",0.097,0.742,0.065,0.065,0.129,0.484,0.129
"1993",0.18,0.098,0.721,0.049,0.033,0.066,0.377
"1994",0.107,0.339,0.125,0.696,0.054,0.018,0.268
"1995",0.333,0.117,0.267,0.117,0.6,0.033,0.15
"1996",0.232,0.429,0.107,0.232,0.089,0.5,0.089
"1997",0.367,0.253,0.316,0.076,0.152,0.063,0.354
"1998",0.328,0.457,0.19,0.216,0.043,0.103,0.155
"1999",0.075,0.5,0.438,0.162,0.175,0.038,0.138
"2000",0.28,0.12,0.48,0.4,0.16,0.16,0.1
"2001",0.156,0.4,0.111,0.444,0.356,0.133,0.178
"2002",0.779,0.103,0.176,0.044,0.176,0.147,0.088
"2003",0.214,0.821,0.071,0.125,0.036,0.125,0.125
"2004",0.176,0.324,0.824,0.06,0.118,0.029,0.147
"2005",0.258,0.226,0.323,0.742,0.065,0.097,0.097
"2006",0.25,0.333,0.25,0.292,0.667,0.083,0.125
"2007",0.537,0.204,0.222,0.13,0.167,0.389,0.056
"2008",0.392,0.568,0.149,0.122,0.068,0.081,0.216
"2009",0.216,0.51,0.51,0.118,0.098,0.059,0.137
"2010",0.321,0.321,0.536,0.429,0.107,0.107,0.107
"2011",0.133,0.433,0.333,0.433,0.367,0.1,0.1
"2012",0.279,0.162,0.368,0.221,0.324,0.25,0.088
"2013",0.211,0.526,0.211,0.368,0.263,0.316,0.316
"2014",0.139,0.25,0.5,0.167,0.306,0.194,0.361
"2015",0.412,0.294,0.353,0.471,0.176,0.294,0.353
"2016",0.417,0.458,0.208,0.25,0.375,0.125,0.333
"2017",0.537,0.39,0.317,0.098,0.122,0.195,0.146
"2018",0.344,0.625,0.344,0.219,0.094,0.094,0.188
"2019",0.88,0.2,0.28,0.121,0.12,0.04,0.08
"2020",0.278,0.944,0.167,0.222,0.111,0.056,0.056
"2021",0.22,0.293,0.805,0.098,0.122,0.073,0.049
"2022",0.359,0.256,0.256,0.692,0.103,0.103,0.077
"2023",0.667,0.5,0.333,0.333,0.667,0.167,0.167
